question_temp_key	term_title	term_id	term_category	term_category_id	question_type	difficulty	question_text	explanation	text_answer	choice_1_text	choice_1_is_answer	choice_2_text	choice_2_is_answer	choice_3_text	choice_3_is_answer	choice_4_text	choice_4_is_answer	label_1_key	label_2_key	label_3_key	label_4_key	
Q594	입력타입		Frontend - HTML/CSS	11	INITIALS	EASY	이메일 비밀번호 숫자처럼 입력 의미를 브라우저에 알려주는 속성 개념을 무엇이라고 하는가?	입력타입은 입력 컨트롤이 어떤 형태의 값을 기대하는지 브라우저에 전달합니다. 모바일 키보드 최적화나 기본 검증 같은 UX 개선에 도움이 됩니다. 면접에서는 타입을 지정해도 최종 검증은 서버에서 해야 한다는 점을 말하면 좋습니다. 실무에서는 숫자 범위나 형식 요구가 있으면 추가 속성과 함께 조합해 사용합니다. 입력타입을 정확히 고르면 사용자 입력 오류를 줄이고 폼 완성도를 높일 수 있습니다.	입력타입									frontend	htmlcss			
Q595	필수입력		Frontend - HTML/CSS	11	INITIALS	EASY	제출 전에 반드시 값을 넣어야 함을 선언적으로 표시하는 설정을 무엇이라고 하는가?	필수입력은 사용자가 반드시 채워야 하는 입력 항목임을 의미합니다. 브라우저는 기본 안내를 제공할 수 있고 보조기술도 필수 여부를 전달받을 수 있습니다. 면접에서는 필수입력을 프론트에서만 믿으면 안 된다는 점을 강조하면 좋습니다. 실무에서는 정책에 맞는 오류 메시지와 함께 사용자에게 명확한 피드백을 제공해야 합니다. 필수입력 표시는 데이터 품질과 전환율에 직접 영향을 줍니다.	필수입력									frontend	htmlcss			
Q596	비활성화		Frontend - HTML/CSS	11	INITIALS	EASY	사용자가 클릭하거나 입력할 수 없게 만들어 상호작용을 막는 상태를 무엇이라고 하는가?	비활성화는 컨트롤을 사용할 수 없는 상태로 만드는 처리입니다. 보통 키보드 포커스 이동에서도 제외되어 접근 방식이 달라집니다. 면접에서는 비활성화와 읽기전용 차이를 비교하는 질문이 자주 나옵니다. 실무에서는 비활성화 이유를 사용자에게 설명하는 UI가 없으면 혼란이 생길 수 있습니다. 상태 표현과 실제 동작이 일치하도록 설계하는 것이 중요합니다.	비활성화									frontend	htmlcss			
Q597	읽기전용		Frontend - HTML/CSS	11	INITIALS	EASY	값은 보여주되 수정만 막고 포커스는 가능한 상태를 무엇이라고 하는가?	읽기전용은 사용자가 값을 변경할 수 없지만 내용을 확인하고 선택할 수 있게 하는 상태입니다. 비활성화와 달리 포커스가 가능해 복사 같은 작업이 가능한 경우가 많습니다. 면접에서는 제출 포함 여부 차이까지 물어볼 수 있습니다. 실무에서는 자동 채움 값이나 시스템 생성 값처럼 수정 불가지만 확인은 필요한 필드에 유용합니다. 읽기전용을 이해하면 폼 UX를 더 정교하게 설계할 수 있습니다.	읽기전용									frontend	htmlcss			
Q598	목록태그		Frontend - HTML/CSS	11	INITIALS	EASY	여러 항목을 의미적으로 묶어 목록 구조로 표현하는 HTML 요소 집합을 무엇이라고 하는가?	목록태그는 항목의 모음을 구조적으로 표현하는 데 사용됩니다. 단순히 모양을 위한 것이 아니라 의미를 전달해 접근성과 문서 구조를 개선합니다. 면접에서는 메뉴를 왜 목록으로 구성하는지 같은 질문이 나올 수 있습니다. 실무에서는 마커를 제거해도 목록 구조를 유지하면 스크린 리더가 항목 개수를 안내할 수 있어 유리합니다. 의미를 지키고 스타일은 CSS로 처리하는 습관이 중요합니다.	목록태그									frontend	htmlcss			
Q599	테이블태그		Frontend - HTML/CSS	11	INITIALS	EASY	행과 열 형태로 데이터를 구조화해 표현할 때 사용하는 HTML 요소를 무엇이라고 하는가?	테이블태그는 표 형태의 데이터를 표현하기 위한 시맨틱 구조입니다. 레이아웃을 위한 용도로 남용하면 접근성과 유지보수성이 떨어질 수 있습니다. 면접에서는 표는 데이터 표현용이라는 원칙을 알고 있는지 확인하기도 합니다. 실무에서는 제목 행과 본문 구분 같은 구조를 명확히 하면 가독성과 접근성이 좋아집니다. 테이블은 스타일보다 의미 구조를 먼저 잡아야 디버깅이 쉬워집니다.	테이블태그									frontend	htmlcss			
Q600	오버플로우		Frontend - HTML/CSS	11	INITIALS	EASY	요소 박스 밖으로 콘텐츠가 넘칠 때 처리 방식을 결정하는 CSS 속성을 무엇이라고 하는가?	오버플로우는 콘텐츠가 박스를 넘어갈 때 숨김이나 스크롤 같은 처리를 결정합니다. 숨김으로 처리하면 레이아웃은 유지되지만 내용이 잘릴 수 있습니다. 면접에서는 숨김 처리와 스크롤 처리의 UX 차이를 설명해보라고 할 수 있습니다. 실무에서는 드롭다운이나 그림자가 잘리는 문제도 오버플로우 설정 때문에 발생할 수 있어 주의가 필요합니다. 오버플로우를 이해하면 레이아웃 깨짐과 스크롤 이슈를 빠르게 해결할 수 있습니다.	오버플로우									frontend	htmlcss			
Q601	배경색		Frontend - HTML/CSS	11	INITIALS	EASY	요소의 배경을 칠하는 CSS 속성은 무엇이라고 하는가?	배경색은 요소 뒤에 깔리는 색상을 지정하는 기본 속성입니다. 텍스트 색상과 달리 배경은 가독성과 대비에 직접 영향을 줍니다. 면접에서는 color와 배경색을 헷갈리지 않는지 기본기를 확인합니다. 실무에서는 테마 토큰으로 배경색을 관리하면 다크 모드와 브랜딩 변경이 쉬워집니다. 또한 배경은 padding 영역까지 적용되므로 박스 모델 관점에서 함께 이해해야 합니다.	배경색									frontend	htmlcss			
Q602	글자색		Frontend - HTML/CSS	11	INITIALS	EASY	텍스트의 색상을 지정하는 CSS 속성은 무엇이라고 하는가?	글자색은 텍스트 색상을 제어하는 핵심 속성입니다. 배경색과의 대비가 부족하면 읽기 어려워져 접근성 점수가 떨어질 수 있습니다. 면접에서는 기본 속성 구분과 대비의 중요성을 함께 물어볼 수 있습니다. 실무에서는 색상을 하드코딩하기보다 토큰이나 CSS 변수로 관리하면 유지보수가 쉬워집니다. 글자색은 디자인 요소이면서도 정보 전달 품질을 좌우하는 기능 요소입니다.	글자색									frontend	htmlcss			
Q603	글꼴		Frontend - HTML/CSS	11	INITIALS	EASY	웹 페이지에서 사용할 폰트를 지정하는 개념을 무엇이라고 하는가?	글꼴은 텍스트의 인상을 결정하는 중요한 요소입니다. font-family로 지정하며 여러 폰트를 나열해 폴백 순서를 둡니다. 면접에서는 폴백을 왜 넣는지와 마지막에 일반 글꼴 군을 두는 이유를 묻기도 합니다. 실무에서는 웹폰트 로딩 지연으로 레이아웃이 흔들릴 수 있어 폴백 선택이 중요합니다. 타이포그래피를 체계적으로 관리하면 가독성과 브랜드 일관성이 좋아집니다.	글꼴									frontend	htmlcss			
Q604	글자크기		Frontend - HTML/CSS	11	INITIALS	EASY	텍스트의 크기를 지정하는 CSS 속성을 한국어로 무엇이라고 하는가?	글자크기는 font-size로 지정하며 UI 가독성과 레이아웃에 큰 영향을 줍니다. 반응형에서는 rem 같은 상대 단위를 활용해 일관된 스케일을 유지합니다. 면접에서는 px rem em 차이를 기본으로 확인할 수 있습니다. 실무에서는 본문과 제목의 스케일을 토큰으로 정의해 페이지 전체의 일관성을 유지하는 것이 좋습니다. 글자크기 조정은 단순 디자인이 아니라 사용자 읽기 경험을 좌우하는 핵심 요소입니다.	글자크기									frontend	htmlcss			
Q605	줄간격		Frontend - HTML/CSS	11	INITIALS	EASY	텍스트 줄 사이 높이를 조절해 가독성을 높이는 속성을 무엇이라고 하는가?	줄간격은 line-height로 조절하며 읽기 편한 문단을 만드는 데 중요합니다. 너무 좁으면 답답하고 너무 넓으면 문장이 흩어져 보일 수 있습니다. 면접에서는 타이포 기본 요소로 line-height를 언급할 수 있습니다. 실무에서는 본문과 제목에 서로 다른 줄간격을 두어 균형을 맞춥니다. 줄간격은 가독성과 접근성을 동시에 좌우하므로 적절한 기준을 잡는 것이 중요합니다.	줄간격									frontend	htmlcss			
Q606	텍스트정렬		Frontend - HTML/CSS	11	INITIALS	EASY	텍스트를 왼쪽 오른쪽 가운데로 정렬하는 기능을 무엇이라고 하는가?	텍스트정렬은 text-align로 제어하는 텍스트 배치 기능입니다. 블록 요소 자체의 가운데 배치와는 다른 개념이라 혼동하기 쉽습니다. 면접에서는 텍스트 중앙 정렬과 박스 중앙 정렬을 구분할 수 있는지 확인합니다. 실무에서는 버튼 내부 텍스트 정렬에는 유용하지만 레이아웃 배치에는 flex나 margin auto가 더 적합합니다. 무엇을 정렬하려는지 대상을 명확히 하면 디버깅이 쉬워집니다.	텍스트정렬									frontend	htmlcss			
Q607	테두리둥글게		Frontend - HTML/CSS	11	INITIALS	EASY	요소 모서리를 둥글게 만드는 CSS 속성을 한국어로 무엇이라고 하는가?	테두리둥글게는 border-radius로 구현합니다. 카드 UI와 버튼에서 매우 자주 사용되는 디자인 요소입니다. 면접에서는 원형을 만들려면 어떤 값을 주는지 같은 기본 질문이 나올 수 있습니다. 실무에서는 디자인 토큰으로 반경 값을 통일하면 UI가 더 일관되어 보입니다. 또한 이미지에 둥근 모서리를 줄 때 overflow hidden이 필요할 수 있어 함께 고려해야 합니다.	테두리둥글게									frontend	htmlcss			
Q608	그림자		Frontend - HTML/CSS	11	INITIALS	EASY	요소에 입체감을 주기 위해 사용하는 box-shadow 효과를 한국어로 무엇이라고 하는가?	그림자는 box-shadow로 표현하며 카드와 모달에 깊이감을 줍니다. 여러 겹을 줄 수도 있지만 남용하면 UI가 무거워 보일 수 있습니다. 면접에서는 그림자를 토큰으로 관리하는 이유 같은 실무 감각을 볼 수 있습니다. 실무에서는 낮은 불투명도로 자연스럽게 처리하고, hover 상태에서만 살짝 강조하는 패턴이 많습니다. 그림자는 디자인 요소이지만 계층 구조를 전달하는 기능 요소이기도 합니다.	그림자									frontend	htmlcss			
Q609	투명도		Frontend - HTML/CSS	11	INITIALS	EASY	요소의 투명한 정도를 조절하는 opacity 개념을 한국어로 무엇이라고 하는가?	투명도는 opacity로 조절하며 0이면 보이지 않고 1이면 완전 불투명입니다. 면접에서는 display none과 차이를 비교하는 문제로 자주 연결됩니다. 실무에서는 페이드 인 아웃 애니메이션에 투명도를 활용하지만, 요소가 여전히 클릭되거나 포커스될 수 있어 주의가 필요합니다. 필요하면 pointer-events none 같은 보완이 필요할 수 있습니다. 보이지 않는다고 존재하지 않는 것은 아니라는 점이 핵심입니다.	투명도									frontend	htmlcss			
Q610	전환효과		Frontend - HTML/CSS	11	INITIALS	EASY	hover 같은 상태 변화 시 스타일 변화가 부드럽게 바뀌도록 하는 기능을 무엇이라고 하는가?	전환효과는 transition으로 구현하며 UI 인터랙션을 자연스럽게 만듭니다. 면접에서는 transition과 animation의 차이를 물을 수 있습니다. 실무에서는 너무 많은 요소에 적용하면 느려 보일 수 있어 필요한 곳에만 쓰는 것이 좋습니다. 또한 성능을 위해 transform과 opacity 중심으로 전환을 주는 패턴이 많습니다. 부드러움과 성능의 균형을 잡는 것이 실무 포인트입니다.	전환효과									frontend	htmlcss			
Q611	변형		Frontend - HTML/CSS	11	INITIALS	EASY	요소를 회전 이동 확대 같은 방식으로 바꾸는 transform을 한국어로 무엇이라고 하는가?	변형은 transform으로 구현하며 rotate translate scale 같은 기능을 제공합니다. 면접에서는 변형이 레이아웃 흐름에 직접 영향을 주지 않는다는 점을 연결할 수 있습니다. 실무에서는 카드 호버 효과나 아이콘 회전 같은 UI에 자주 사용됩니다. 다만 과도한 움직임은 멀미를 유발할 수 있어 reduced motion 대응을 고려하면 좋습니다. 변형은 시각 효과이면서도 사용자 경험 요소이므로 목적을 명확히 사용해야 합니다.	변형									frontend	htmlcss			
Q612	레이아웃		Frontend - HTML/CSS	11	INITIALS	EASY	요소들을 화면에 배치하고 정렬하는 전체 구성 개념을 무엇이라고 하는가?	레이아웃은 콘텐츠가 화면에서 어떻게 배치되고 정렬되는지를 의미합니다. flex와 grid 같은 도구가 레이아웃 구현에 쓰입니다. 면접에서는 레이아웃이 깨질 때 어떤 순서로 원인을 찾는지 실무 관점 질문이 나올 수 있습니다. 실무에서는 박스 모델과 흐름 그리고 포지셔닝을 함께 이해해야 레이아웃 버그를 줄일 수 있습니다. 레이아웃 설계는 단순 미관이 아니라 정보 구조와 사용성을 결정합니다.	레이아웃									frontend	htmlcss			
Q613	고정배치		Frontend - HTML/CSS	11	INITIALS	EASY	스크롤해도 화면 특정 위치에 붙어 있는 배치를 무엇이라고 하는가?	고정배치는 position fixed 같은 방식으로 구현하는 패턴을 말합니다. 헤더나 플로팅 버튼에서 자주 쓰입니다. 면접에서는 fixed가 어느 기준으로 배치되는지와 z-index 이슈가 함께 나올 수 있습니다. 실무에서는 고정 요소가 콘텐츠를 가리지 않도록 여백을 확보하고, 모바일에서 안전 영역까지 고려해야 합니다. 고정배치는 편하지만 남용하면 화면을 좁게 만들 수 있어 UX 균형이 중요합니다.	고정배치									frontend	htmlcss			
Q614	상대배치		Frontend - HTML/CSS	11	INITIALS	EASY	원래 위치를 기준으로 조금 이동시키며 기준점을 제공하는 position 방식은 무엇이라고 하는가?	상대배치는 position relative를 의미하는 경우가 많습니다. 요소를 원래 흐름에 남겨두면서 top left 같은 오프셋으로 이동할 수 있습니다. 면접에서는 absolute의 기준이 되는 부모를 만들기 위해 relative를 준다는 점이 자주 출제됩니다. 실무에서는 배지나 아이콘 위치를 조절할 때 상대배치와 절대배치를 조합하는 패턴이 흔합니다. 흐름을 유지하면서 기준점만 제공한다는 특성을 이해하면 레이아웃을 더 안정적으로 만들 수 있습니다.	상대배치									frontend	htmlcss			
Q615	절대배치		Frontend - HTML/CSS	11	INITIALS	EASY	부모 기준으로 자유롭게 위치를 잡는 position 방식은 무엇이라고 하는가?	절대배치는 position absolute로 구현하는 배치 방식입니다. 문서 흐름에서 빠져 겹침이 생길 수 있어 레이아웃에 큰 영향을 줍니다. 면접에서는 absolute가 어떤 기준 요소를 따라가는지 relative와 함께 묻는 경우가 많습니다. 실무에서는 툴팁, 배지, 아이콘 오버레이처럼 특정 위치에 올려야 하는 UI에 유용합니다. 다만 반응형에서 깨지기 쉬우므로 기준 컨테이너와 오프셋을 신중히 설계해야 합니다.	절대배치									frontend	htmlcss			
Q616	너비		Frontend - HTML/CSS	11	INITIALS	EASY	요소의 가로 크기를 지정하는 기본 속성을 한국어로 무엇이라고 하는가?	너비는 width로 제어하며 레이아웃의 기본 축을 결정합니다. 퍼센트나 vw 같은 상대 단위를 사용하면 반응형에 유리합니다. 면접에서는 퍼센트가 무엇을 기준으로 계산되는지 질문이 나올 수 있습니다. 실무에서는 max-width와 함께 사용해 너무 넓어지지 않게 제한하는 패턴이 많습니다. 너비는 단순 수치가 아니라 콘텐츠 가독성과 UX를 좌우하는 설계 요소입니다.	너비									frontend	htmlcss			
Q617	높이		Frontend - HTML/CSS	11	INITIALS	EASY	요소의 세로 크기를 지정하는 기본 속성을 한국어로 무엇이라고 하는가?	높이는 height로 지정하지만 콘텐츠 높이에 따라 자동으로 늘어나는 특성을 이해해야 합니다. 퍼센트 높이는 부모 높이가 명확할 때만 잘 동작하는 경우가 많습니다. 면접에서는 height 100퍼센트가 왜 안 먹는지 같은 질문이 나올 수 있습니다. 실무에서는 고정 높이를 남발하면 반응형에서 깨지기 쉬워 min-height나 자동 높이를 선호합니다. 높이 설정은 스크롤과 레이아웃 안정성에 큰 영향을 주므로 신중히 선택해야 합니다.	높이									frontend	htmlcss			
Q618	간격		Frontend - HTML/CSS	11	INITIALS	EASY	요소들 사이의 여백을 총칭해 부르는 말로 가장 일반적인 용어는 무엇인가?	간격은 마진 패딩 gap 같은 여러 속성으로 구현됩니다. 무엇을 기준으로 간격을 주는지 외부인지 내부인지 아이템 간인지에 따라 선택이 달라집니다. 면접에서는 마진과 패딩 차이를 기본으로 확인합니다. 실무에서는 간격을 토큰화해 일관된 스페이싱 시스템을 두면 UI 품질이 올라갑니다. 간격은 디자인 요소이지만 정보의 그룹핑과 시선 흐름을 만드는 핵심 도구입니다.	간격									frontend	htmlcss			
Q619	마우스오버		Frontend - HTML/CSS	11	INITIALS	EASY	사용자가 마우스를 요소 위에 올렸을 때의 상태를 무엇이라고 하는가?	마우스오버는 hover 상태를 의미합니다. 버튼 카드 링크 등에서 시각적 피드백을 제공해 상호작용 가능성을 알립니다. 면접에서는 hover에만 의존하면 터치 환경에서 문제가 생길 수 있다는 점을 말하면 좋습니다. 실무에서는 hover와 함께 focus 스타일도 제공해 키보드 사용자 경험을 챙깁니다. 상태 디자인은 접근성과 UX의 기본이므로 여러 입력 방식에 대응해야 합니다.	마우스오버									frontend	htmlcss			
Q620	포커스		Frontend - HTML/CSS	11	INITIALS	EASY	키보드 탭 이동 시 현재 선택된 요소를 나타내는 상태를 무엇이라고 하는가?	포커스는 키보드나 보조기술 사용자가 현재 조작 대상 요소를 알 수 있게 해주는 핵심 상태입니다. outline이나 focus-visible로 시각적 표시를 제공하는 것이 중요합니다. 면접에서는 포커스를 제거하면 어떤 접근성 문제가 생기는지 질문이 자주 나옵니다. 실무에서는 마우스 클릭과 키보드 탭에서 포커스 표시 전략을 다르게 가져가기도 합니다. 포커스를 잘 설계하면 웹 앱의 사용성이 크게 올라갑니다.	포커스									frontend	htmlcss			
Q621	제목태그		Frontend - HTML/CSS	11	INITIALS	EASY	h1부터 h6까지 문서의 제목 구조를 나타내는 태그를 무엇이라고 하는가?	제목태그는 문서의 계층 구조를 표현하는 핵심 시맨틱 요소입니다. 화면에 크게 보이는 것만이 목적이 아니라 정보 구조를 명확히 하는 역할이 있습니다. 면접에서는 h1을 여러 번 써도 되는지 같은 논의형 질문이 나올 수 있지만, 기본 원칙은 구조적 일관성을 유지하는 것입니다. 실무에서는 디자인을 위해 제목 레벨을 건너뛰기보다 구조에 맞게 쓰고 스타일은 CSS로 조정합니다. 제목 구조가 잘 잡히면 접근성과 SEO 모두 개선됩니다.	제목태그									frontend	htmlcss			
Q622	문단태그		Frontend - HTML/CSS	11	INITIALS	EASY	글의 문단을 의미적으로 구분할 때 사용하는 태그를 무엇이라고 하는가?	문단태그는 텍스트를 의미 있는 단락으로 나누는 역할을 합니다. 단순 줄바꿈이 아니라 논리적인 묶음이라는 점이 중요합니다. 면접에서는 br과 p의 차이를 설명해보라는 질문이 자주 나옵니다. 실무에서는 문단 단위로 여백을 주면 가독성이 좋아지고 유지보수도 쉬워집니다. 문단 구조를 올바르게 잡으면 콘텐츠 편집과 스타일 관리가 훨씬 편해집니다.	문단태그									frontend	htmlcss			
Q623	강조태그		Frontend - HTML/CSS	11	INITIALS	EASY	문장 내에서 의미적으로 강조를 나타내는 태그로 가장 대표적인 것은 무엇이라고 하는가?	강조태그는 단순히 굵게 보이게 하는 것이 아니라 강조의 의미를 담는 요소입니다. 스크린 리더는 강조를 다르게 읽어 정보의 중요도를 전달할 수 있습니다. 면접에서는 strong과 b의 차이를 구분할 수 있는지 확인하기도 합니다. 실무에서는 의미가 있는 강조에는 strong을 사용하고, 단순 스타일 변경은 CSS로 처리하는 것이 좋습니다. 의미와 표현을 분리하면 문서 품질이 올라갑니다.	강조태그									frontend	htmlcss			
Q624	기울임태그		Frontend - HTML/CSS	11	INITIALS	EASY	문장 내에서 의미적 강조나 대체 목소리 표현에 쓰이는 이탤릭 표현 태그를 무엇이라고 하는가?	기울임태그는 i처럼 단순 기울임 표현이 아니라 em 같은 의미 태그와 구분해 이해해야 합니다. em은 강조의 의미가 있어 보조기술에서도 중요하게 취급될 수 있습니다. 면접에서는 em과 i의 차이를 설명해보는 질문이 나올 수 있습니다. 실무에서는 의미가 있는 강조에는 em을 사용하고, 단순 스타일은 CSS로 처리하는 편이 유지보수에 좋습니다. 태그 선택은 문서 의미와 접근성에 영향을 줍니다.	기울임태그									frontend	htmlcss			
Q625	목록항목		Frontend - HTML/CSS	11	INITIALS	EASY	ul이나 ol 안에서 각 항목을 표현하는 태그를 무엇이라고 하는가?	목록항목은 리스트 구조의 기본 단위로 항목의 의미를 담습니다. 단순히 점을 찍기 위한 것이 아니라 정보의 나열 구조를 명확히 해줍니다. 면접에서는 메뉴를 목록으로 만들면 어떤 장점이 있는지 이어질 수 있습니다. 실무에서는 list-style을 제거해도 li 구조를 유지해 시맨틱과 접근성을 챙기는 것이 좋습니다. 구조를 지키면 스타일링과 상호작용 구현이 더 안정적입니다.	목록항목									frontend	htmlcss			
Q626	이미지태그		Frontend - HTML/CSS	11	INITIALS	EASY	이미지를 문서에 삽입할 때 사용하는 태그를 무엇이라고 하는가?	이미지태그는 이미지를 콘텐츠로 포함시키는 기본 요소입니다. alt를 통해 대체 텍스트를 제공하는 것이 매우 중요합니다. 면접에서는 alt를 언제 비워야 하는지 같은 접근성 질문이 자주 나옵니다. 실무에서는 반응형 이미지를 위해 크기 지정이나 lazy 로딩을 함께 고려합니다. 이미지 로딩은 성능과 접근성 모두에 영향을 주므로 기본 태그라도 신경 써야 합니다.	이미지태그									frontend	htmlcss			
Q627	링크상태		Frontend - HTML/CSS	11	INITIALS	EASY	방문 전 방문 후 마우스 오버 같은 링크의 상태를 표현하는 개념을 무엇이라고 하는가?	링크상태는 a 요소가 가진 다양한 UI 상태를 의미합니다. visited hover active focus 같은 상태를 CSS로 구분해 스타일링할 수 있습니다. 면접에서는 링크 상태 선택자 적용 순서 같은 기본기를 묻기도 합니다. 실무에서는 방문 상태를 표시하면 내비게이션 UX가 좋아지지만, 대비와 일관성을 유지해야 합니다. 상태 디자인은 사용자의 현재 맥락을 알려주는 중요한 피드백입니다.	링크상태									frontend	htmlcss			
Q628	가상클래스		Frontend - HTML/CSS	11	INITIALS	EASY	hover focus visited처럼 요소의 상태에 따라 적용되는 선택자 개념을 무엇이라고 하는가?	가상클래스는 요소의 상태나 위치에 따라 선택하는 CSS 문법입니다. hover focus active first-child 같은 형태가 대표적입니다. 면접에서는 가상요소와의 차이를 묻는 경우도 있습니다. 실무에서는 키보드 접근성을 위해 focus 스타일을 반드시 챙겨야 합니다. 가상클래스를 잘 쓰면 추가 클래스 없이도 상태 기반 UI를 간결하게 만들 수 있습니다.	가상클래스									frontend	htmlcss			
Q629	가상요소		Frontend - HTML/CSS	11	INITIALS	EASY	before after처럼 실제 DOM 없이 꾸밈용 요소를 만드는 선택자 개념을 무엇이라고 하는가?	가상요소는 CSS만으로 추가적인 꾸밈 요소를 만들어낼 수 있는 기능입니다. before after는 콘텐츠 앞뒤에 장식이나 아이콘을 붙일 때 자주 사용됩니다. 면접에서는 content 속성이 필요하다는 점이 기본 포인트로 나올 수 있습니다. 실무에서는 버튼 아이콘이나 구분선 같은 반복 UI를 마크업을 늘리지 않고 구현할 수 있어 유지보수에 유리합니다. 다만 의미 있는 정보는 가상요소로 넣지 말고 실제 마크업으로 제공해야 접근성이 유지됩니다.	가상요소									frontend	htmlcss			
Q630	폰트두께		Frontend - HTML/CSS	11	INITIALS	EASY	텍스트의 굵기를 조절하는 CSS 속성을 한국어로 무엇이라고 하는가?	폰트두께는 font-weight로 조절합니다. normal bold 같은 키워드나 숫자 값으로 지정할 수 있습니다. 면접에서는 폰트 파일에 해당 굵기가 없으면 원하는 값이 안 나올 수 있다는 점을 말하면 좋습니다. 실무에서는 사용 굵기 종류가 많아지면 웹폰트 용량이 커져 성능에 영향을 줍니다. 그래서 필요한 굵기만 선택하고 토큰으로 관리하는 것이 좋습니다.	폰트두께									frontend	htmlcss			
Q631	글자간격		Frontend - HTML/CSS	11	INITIALS	EASY	글자 사이 간격을 조절하는 CSS 속성을 한국어로 무엇이라고 하는가?	글자간격은 letter-spacing으로 조절합니다. 작은 변화로도 제목의 인상이나 가독성이 달라질 수 있습니다. 면접에서는 타이포그래피 튜닝 경험을 묻는 질문에서 등장할 수 있습니다. 실무에서는 본문에 과도한 간격을 주면 읽기 어려워질 수 있어 보통 제목이나 버튼 텍스트에 제한적으로 사용합니다. 타이포 조정은 디자인 감각과 사용성을 동시에 고려해야 합니다.	글자간격									frontend	htmlcss			
Q632	줄임표		Frontend - HTML/CSS	11	INITIALS	EASY	긴 텍스트를 한 줄에서 잘라 점 세 개로 표시하는 UI 표현을 무엇이라고 하는가?	줄임표는 text-overflow ellipsis 같은 속성 조합으로 구현하는 패턴입니다. 보통 white-space nowrap overflow hidden과 함께 사용됩니다. 면접에서는 왜 세 속성을 함께 써야 하는지 연결 질문이 나올 수 있습니다. 실무에서는 카드 제목이나 리스트 항목에서 흔히 쓰이지만, 잘린 내용을 볼 수 있게 title 툴팁이나 전체 보기 UI를 제공하면 UX가 좋아집니다. 줄임표는 공간 절약이 목적이므로 정보 손실을 최소화하는 설계가 필요합니다.	줄임표									frontend	htmlcss			
Q633	스크롤		Frontend - HTML/CSS	11	INITIALS	EASY	콘텐츠가 영역을 넘어갈 때 사용자가 이동해 볼 수 있게 하는 동작을 무엇이라고 하는가?	스크롤은 overflow auto scroll 같은 설정으로 나타나는 사용자 이동 방식입니다. 화면 안에 모든 콘텐츠를 넣을 수 없을 때 필수적인 UX 요소입니다. 면접에서는 스크롤이 생기는 조건과 overflow 처리 차이를 물을 수 있습니다. 실무에서는 내부 스크롤이 많아지면 사용성이 떨어질 수 있어 필요한 곳에만 제한적으로 둡니다. 모바일에서는 스크롤 영역이 작으면 조작이 어려우므로 터치 영역과 함께 고려해야 합니다.	스크롤									frontend	htmlcss			
Q634	플로팅		Frontend - HTML/CSS	11	INITIALS	EASY	텍스트가 이미지 주변을 감싸도록 흐름을 바꾸는 CSS 기능을 무엇이라고 하는가?	플로팅은 float를 이용해 요소를 왼쪽이나 오른쪽으로 띄우는 오래된 레이아웃 기법입니다. 과거에는 컬럼 레이아웃에도 많이 쓰였지만 현재는 flex나 grid가 대체합니다. 면접에서는 레거시 코드에서 float를 만났을 때 이해할 수 있는지 확인할 수 있습니다. 실무에서는 float 사용 시 clearfix 같은 정리 기법이 필요했던 이유를 알고 있으면 도움이 됩니다. 최신 레이아웃 도구가 있어도 float는 유지보수에서 종종 등장합니다.	플로팅									frontend	htmlcss			
Q635	초기화		Frontend - HTML/CSS	11	INITIALS	EASY	브라우저 기본 스타일 차이를 줄이기 위해 기본 스타일을 정리하는 작업을 무엇이라고 하는가?	초기화는 reset normalize 같은 방식으로 브라우저 기본 스타일을 통일하는 작업을 말합니다. 기본 마진이나 폰트 크기 차이가 있어 동일한 UI가 미묘하게 다르게 보일 수 있습니다. 면접에서는 왜 초기화가 필요한지와 부작용을 함께 물을 수 있습니다. 실무에서는 초기화를 과하게 하면 기본 폼 스타일이나 접근성 표시가 망가질 수 있어 최소한으로 적용하는 편이 좋습니다. 초기화는 출발점을 정하는 작업이라 팀 기준을 명확히 두는 것이 중요합니다.	초기화									frontend	htmlcss			
Q636	네비게이션		Frontend - HTML/CSS	11	INITIALS	EASY	사이트의 주요 메뉴 이동 영역을 의미하는 용어를 한국어로 무엇이라고 하는가?	네비게이션은 사용자 이동을 돕는 메뉴 구조를 의미합니다. nav 태그로 시맨틱하게 표현하면 문서 구조와 접근성이 좋아집니다. 면접에서는 내비게이션을 왜 목록 구조로 만드는지 같은 질문이 자주 나옵니다. 실무에서는 현재 위치 표시, 키보드 탐색, 포커스 스타일 등을 함께 설계해야 완성도가 올라갑니다. 네비게이션은 단순 링크 모음이 아니라 사용자 흐름을 만드는 핵심 UI입니다.	네비게이션									frontend	htmlcss			
Q637	섹션		Frontend - HTML/CSS	11	INITIALS	EASY	문서 내용을 의미 단위로 구분하는 시맨틱 블록을 한국어로 무엇이라고 하는가?	섹션은 문서의 논리적 구획을 나누는 개념입니다. section 태그는 제목과 함께 쓰일 때 의미가 더 명확해집니다. 면접에서는 div와 section의 차이를 설명해보라는 질문이 나올 수 있습니다. 실무에서는 페이지를 섹션 단위로 나누면 구성과 스타일 범위가 명확해져 협업이 쉬워집니다. 의미 기반 구획은 접근성과 SEO에도 긍정적입니다.	섹션									frontend	htmlcss			
